year;areakm;municipality;geocode_ibge;state
2014;2.13;Bonfim;1400159;Roraima
2015;8.3;Bonfim;1400159;Roraima
2016;2.9;Bonfim;1400159;Roraima
2017;1.71;Bonfim;1400159;Roraima
2018;2.4;Bonfim;1400159;Roraima
2019;12.48;Bonfim;1400159;Roraima
2020;8.96;Bonfim;1400159;Roraima
2021;1.8;Bonfim;1400159;Roraima
2022;3.8;Bonfim;1400159;Roraima
2023;5.84;Bonfim;1400159;Roraima
2024;8.41;Bonfim;1400159;Roraima
2007;1330.21;Cantá;1400175;Roraima
2008;121.31;Cantá;1400175;Roraima
2009;8.0;Cantá;1400175;Roraima
2010;35.18;Cantá;1400175;Roraima
2011;8.64;Cantá;1400175;Roraima
2012;12.36;Cantá;1400175;Roraima
2013;9.55;Cantá;1400175;Roraima
2014;16.94;Cantá;1400175;Roraima
2015;24.15;Cantá;1400175;Roraima
2016;22.82;Cantá;1400175;Roraima
2017;9.78;Cantá;1400175;Roraima
2018;9.31;Cantá;1400175;Roraima
2019;85.04;Cantá;1400175;Roraima
2020;21.01;Cantá;1400175;Roraima
2021;19.51;Cantá;1400175;Roraima
2022;12.57;Cantá;1400175;Roraima
2023;17.55;Cantá;1400175;Roraima
2024;20.65;Cantá;1400175;Roraima
2007;936.38;Caracaraí;1400209;Roraima
2008;42.2;Caracaraí;1400209;Roraima
2009;8.93;Caracaraí;1400209;Roraima
2010;18.99;Caracaraí;1400209;Roraima
2011;22.13;Caracaraí;1400209;Roraima
2012;21.99;Caracaraí;1400209;Roraima
2013;13.67;Caracaraí;1400209;Roraima
2014;33.36;Caracaraí;1400209;Roraima
2015;19.7;Caracaraí;1400209;Roraima
2016;38.12;Caracaraí;1400209;Roraima
2017;22.41;Caracaraí;1400209;Roraima
2018;18.16;Caracaraí;1400209;Roraima
2019;99.49;Caracaraí;1400209;Roraima
2020;35.98;Caracaraí;1400209;Roraima
2021;22.71;Caracaraí;1400209;Roraima
2022;39.36;Caracaraí;1400209;Roraima
2023;52.01;Caracaraí;1400209;Roraima
2024;75.02;Caracaraí;1400209;Roraima
2007;847.55;Caroebe;1400233;Roraima
2008;38.07;Caroebe;1400233;Roraima
2009;23.78;Caroebe;1400233;Roraima
2010;19.22;Caroebe;1400233;Roraima
2011;14.79;Caroebe;1400233;Roraima
2012;11.34;Caroebe;1400233;Roraima
2013;9.04;Caroebe;1400233;Roraima
2014;17.26;Caroebe;1400233;Roraima
2015;20.36;Caroebe;1400233;Roraima
2016;25.89;Caroebe;1400233;Roraima
2017;15.42;Caroebe;1400233;Roraima
2018;11.93;Caroebe;1400233;Roraima
2019;36.96;Caroebe;1400233;Roraima
2020;41.88;Caroebe;1400233;Roraima
2021;37.25;Caroebe;1400233;Roraima
2022;31.9;Caroebe;1400233;Roraima
2023;39.41;Caroebe;1400233;Roraima
2024;19.53;Caroebe;1400233;Roraima
2007;601.58;Iracema;1400282;Roraima
2008;102.4;Iracema;1400282;Roraima
2009;5.63;Iracema;1400282;Roraima
2010;32.2;Iracema;1400282;Roraima
2011;7.17;Iracema;1400282;Roraima
2012;5.86;Iracema;1400282;Roraima
2013;16.77;Iracema;1400282;Roraima
2014;21.83;Iracema;1400282;Roraima
2015;10.5;Iracema;1400282;Roraima
2016;21.42;Iracema;1400282;Roraima
2017;11.06;Iracema;1400282;Roraima
2018;2.79;Iracema;1400282;Roraima
2019;61.05;Iracema;1400282;Roraima
2020;22.77;Iracema;1400282;Roraima
2021;25.29;Iracema;1400282;Roraima
2022;27.41;Iracema;1400282;Roraima
2023;26.51;Iracema;1400282;Roraima
2024;70.56;Iracema;1400282;Roraima
2007;1415.38;Mucajaí;1400308;Roraima
2008;213.47;Mucajaí;1400308;Roraima
2009;20.1;Mucajaí;1400308;Roraima
2010;59.29;Mucajaí;1400308;Roraima
2011;26.78;Mucajaí;1400308;Roraima
2012;17.56;Mucajaí;1400308;Roraima
2013;38.51;Mucajaí;1400308;Roraima
2014;47.77;Mucajaí;1400308;Roraima
2015;21.87;Mucajaí;1400308;Roraima
2016;45.24;Mucajaí;1400308;Roraima
2017;8.33;Mucajaí;1400308;Roraima
2018;18.52;Mucajaí;1400308;Roraima
2019;81.61;Mucajaí;1400308;Roraima
2020;43.16;Mucajaí;1400308;Roraima
2021;68.47;Mucajaí;1400308;Roraima
2022;29.41;Mucajaí;1400308;Roraima
2023;24.04;Mucajaí;1400308;Roraima
2024;101.53;Mucajaí;1400308;Roraima
2007;19.99;Normandia;1400407;Roraima
2008;0.34;Normandia;1400407;Roraima
2009;0.0;Normandia;1400407;Roraima
2010;0.0;Normandia;1400407;Roraima
2011;0.0;Normandia;1400407;Roraima
2012;0.0;Normandia;1400407;Roraima
2013;0.0;Normandia;1400407;Roraima
2014;0.0;Normandia;1400407;Roraima
2015;0.0;Normandia;1400407;Roraima
2016;0.0;Normandia;1400407;Roraima
2017;0.0;Normandia;1400407;Roraima
2018;0.0;Normandia;1400407;Roraima
2019;0.0;Normandia;1400407;Roraima
2020;0.0;Normandia;1400407;Roraima
2021;0.0;Normandia;1400407;Roraima
2022;0.0;Normandia;1400407;Roraima
2023;0.0;Normandia;1400407;Roraima
2024;0.2;Normandia;1400407;Roraima
2007;71.47;Pacaraima;1400456;Roraima
2008;0.0;Pacaraima;1400456;Roraima
2009;0.59;Pacaraima;1400456;Roraima
2010;6.69;Pacaraima;1400456;Roraima
2011;0.23;Pacaraima;1400456;Roraima
2012;0.0;Pacaraima;1400456;Roraima
2013;0.3;Pacaraima;1400456;Roraima
2014;0.41;Pacaraima;1400456;Roraima
2015;0.09;Pacaraima;1400456;Roraima
2016;0.14;Pacaraima;1400456;Roraima
2017;0.32;Pacaraima;1400456;Roraima
2018;0.0;Pacaraima;1400456;Roraima
2019;2.21;Pacaraima;1400456;Roraima
2020;0.46;Pacaraima;1400456;Roraima
2021;1.1;Pacaraima;1400456;Roraima
2022;0.35;Pacaraima;1400456;Roraima
2023;0.2;Pacaraima;1400456;Roraima
2024;0.88;Pacaraima;1400456;Roraima
2007;1021.7;Rorainópolis;1400472;Roraima
2008;26.0;Rorainópolis;1400472;Roraima
2009;18.16;Rorainópolis;1400472;Roraima
2010;15.87;Rorainópolis;1400472;Roraima
2011;10.8;Rorainópolis;1400472;Roraima
2012;15.5;Rorainópolis;1400472;Roraima
2013;22.81;Rorainópolis;1400472;Roraima
2014;19.39;Rorainópolis;1400472;Roraima
2015;23.26;Rorainópolis;1400472;Roraima
2016;25.3;Rorainópolis;1400472;Roraima
2017;33.7;Rorainópolis;1400472;Roraima
2018;37.72;Rorainópolis;1400472;Roraima
2019;97.18;Rorainópolis;1400472;Roraima
2020;79.52;Rorainópolis;1400472;Roraima
2021;53.99;Rorainópolis;1400472;Roraima
2022;78.74;Rorainópolis;1400472;Roraima
2023;68.11;Rorainópolis;1400472;Roraima
2024;55.05;Rorainópolis;1400472;Roraima
2007;488.05;São João da Baliza;1400506;Roraima
2008;15.13;São João da Baliza;1400506;Roraima
2009;8.84;São João da Baliza;1400506;Roraima
2010;7.34;São João da Baliza;1400506;Roraima
2011;5.04;São João da Baliza;1400506;Roraima
2012;3.7;São João da Baliza;1400506;Roraima
2013;6.66;São João da Baliza;1400506;Roraima
2014;6.74;São João da Baliza;1400506;Roraima
2015;3.5;São João da Baliza;1400506;Roraima
2016;6.22;São João da Baliza;1400506;Roraima
2017;4.53;São João da Baliza;1400506;Roraima
2018;4.93;São João da Baliza;1400506;Roraima
2019;10.61;São João da Baliza;1400506;Roraima
2020;8.3;São João da Baliza;1400506;Roraima
2021;21.37;São João da Baliza;1400506;Roraima
2022;17.19;São João da Baliza;1400506;Roraima
2023;8.65;São João da Baliza;1400506;Roraima
2024;8.26;São João da Baliza;1400506;Roraima
2007;554.58;São Luiz;1400605;Roraima
2008;12.82;São Luiz;1400605;Roraima
2009;5.47;São Luiz;1400605;Roraima
2010;5.15;São Luiz;1400605;Roraima
2011;5.42;São Luiz;1400605;Roraima
2012;4.3;São Luiz;1400605;Roraima
2013;6.79;São Luiz;1400605;Roraima
2014;3.89;São Luiz;1400605;Roraima
2015;4.21;São Luiz;1400605;Roraima
2016;6.79;São Luiz;1400605;Roraima
2017;3.61;São Luiz;1400605;Roraima
2018;4.03;São Luiz;1400605;Roraima
2019;10.87;São Luiz;1400605;Roraima
2020;6.53;São Luiz;1400605;Roraima
2021;7.98;São Luiz;1400605;Roraima
2022;8.61;São Luiz;1400605;Roraima
2023;11.78;São Luiz;1400605;Roraima
2024;7.25;São Luiz;1400605;Roraima
2007;35.9;Uiramutã;1400704;Roraima
2008;0.44;Uiramutã;1400704;Roraima
2009;1.66;Uiramutã;1400704;Roraima
2010;11.7;Uiramutã;1400704;Roraima
2011;0.7;Uiramutã;1400704;Roraima
2012;0.0;Uiramutã;1400704;Roraima
2013;0.83;Uiramutã;1400704;Roraima
2014;1.11;Uiramutã;1400704;Roraima
2015;0.09;Uiramutã;1400704;Roraima
2016;0.07;Uiramutã;1400704;Roraima
2017;0.17;Uiramutã;1400704;Roraima
2018;0.0;Uiramutã;1400704;Roraima
2019;1.93;Uiramutã;1400704;Roraima
2020;0.99;Uiramutã;1400704;Roraima
2021;0.53;Uiramutã;1400704;Roraima
2022;0.48;Uiramutã;1400704;Roraima
2023;0.0;Uiramutã;1400704;Roraima
2024;0.7;Uiramutã;1400704;Roraima
2007;1047.67;Ananás;1701002;Tocantins
2008;4.6;Ananás;1701002;Tocantins
2009;0.22;Ananás;1701002;Tocantins
2010;0.0;Ananás;1701002;Tocantins
2011;0.24;Ananás;1701002;Tocantins
2012;0.22;Ananás;1701002;Tocantins
2013;0.09;Ananás;1701002;Tocantins
2014;0.0;Ananás;1701002;Tocantins
2015;0.11;Ananás;1701002;Tocantins
2016;0.0;Ananás;1701002;Tocantins
2017;0.0;Ananás;1701002;Tocantins
2018;0.0;Ananás;1701002;Tocantins
2019;0.28;Ananás;1701002;Tocantins
2020;0.29;Ananás;1701002;Tocantins
2021;0.15;Ananás;1701002;Tocantins
2022;0.41;Ananás;1701002;Tocantins
2023;0.25;Ananás;1701002;Tocantins
2024;0.0;Ananás;1701002;Tocantins
2007;30.53;Angico;1701051;Tocantins
2008;0.0;Angico;1701051;Tocantins
2009;0.0;Angico;1701051;Tocantins
2010;0.13;Angico;1701051;Tocantins
2011;0.05;Angico;1701051;Tocantins
2012;0.0;Angico;1701051;Tocantins
2013;0.0;Angico;1701051;Tocantins
2014;0.0;Angico;1701051;Tocantins
2015;0.0;Angico;1701051;Tocantins
2016;0.0;Angico;1701051;Tocantins
2017;0.0;Angico;1701051;Tocantins
2018;0.0;Angico;1701051;Tocantins
2019;0.0;Angico;1701051;Tocantins
2020;0.23;Angico;1701051;Tocantins
2021;0.0;Angico;1701051;Tocantins
2022;0.0;Angico;1701051;Tocantins
2023;0.0;Angico;1701051;Tocantins
2024;0.0;Angico;1701051;Tocantins
2007;978.14;Aragominas;1701309;Tocantins
2008;10.75;Aragominas;1701309;Tocantins
2009;3.48;Aragominas;1701309;Tocantins
2010;5.57;Aragominas;1701309;Tocantins
2011;2.57;Aragominas;1701309;Tocantins
2012;1.84;Aragominas;1701309;Tocantins
2013;3.2;Aragominas;1701309;Tocantins
2014;1.33;Aragominas;1701309;Tocantins
2015;1.75;Aragominas;1701309;Tocantins
2016;1.32;Aragominas;1701309;Tocantins
2017;1.86;Aragominas;1701309;Tocantins
2018;0.95;Aragominas;1701309;Tocantins
2019;0.29;Aragominas;1701309;Tocantins
2020;1.6;Aragominas;1701309;Tocantins
2021;0.94;Aragominas;1701309;Tocantins
2022;1.71;Aragominas;1701309;Tocantins
2023;0.77;Aragominas;1701309;Tocantins
2024;0.42;Aragominas;1701309;Tocantins
2007;745.11;Araguanã;1702158;Tocantins
2008;0.58;Araguanã;1702158;Tocantins
2009;0.2;Araguanã;1702158;Tocantins
2010;0.33;Araguanã;1702158;Tocantins
2011;0.24;Araguanã;1702158;Tocantins
2012;0.55;Araguanã;1702158;Tocantins
2013;0.0;Araguanã;1702158;Tocantins
2014;0.2;Araguanã;1702158;Tocantins
2015;0.0;Araguanã;1702158;Tocantins
2016;0.0;Araguanã;1702158;Tocantins
2017;0.0;Araguanã;1702158;Tocantins
2018;0.25;Araguanã;1702158;Tocantins
2019;0.13;Araguanã;1702158;Tocantins
2020;0.24;Araguanã;1702158;Tocantins
2021;0.0;Araguanã;1702158;Tocantins
2022;0.41;Araguanã;1702158;Tocantins
2023;0.11;Araguanã;1702158;Tocantins
2024;0.0;Araguanã;1702158;Tocantins
2007;1007.37;Araguatins;1702208;Tocantins
2008;11.94;Araguatins;1702208;Tocantins
2009;4.47;Araguatins;1702208;Tocantins
2010;7.74;Araguatins;1702208;Tocantins
2011;0.97;Araguatins;1702208;Tocantins
2012;1.11;Araguatins;1702208;Tocantins
2013;0.83;Araguatins;1702208;Tocantins
2014;1.65;Araguatins;1702208;Tocantins
2015;0.64;Araguatins;1702208;Tocantins
2016;0.97;Araguatins;1702208;Tocantins
2017;2.24;Araguatins;1702208;Tocantins
2018;0.87;Araguatins;1702208;Tocantins
2019;1.64;Araguatins;1702208;Tocantins
2020;1.54;Araguatins;1702208;Tocantins
2021;1.57;Araguatins;1702208;Tocantins
2022;2.5;Araguatins;1702208;Tocantins
2023;1.38;Araguatins;1702208;Tocantins
2024;0.49;Araguatins;1702208;Tocantins
2007;2379.87;Araguaína;1702109;Tocantins
2008;2.16;Araguaína;1702109;Tocantins
2009;1.5;Araguaína;1702109;Tocantins
2010;1.21;Araguaína;1702109;Tocantins
2011;0.69;Araguaína;1702109;Tocantins
2012;0.97;Araguaína;1702109;Tocantins
2013;9.78;Araguaína;1702109;Tocantins
2014;0.13;Araguaína;1702109;Tocantins
2015;0.83;Araguaína;1702109;Tocantins
2016;1.01;Araguaína;1702109;Tocantins
2017;0.86;Araguaína;1702109;Tocantins
2018;0.16;Araguaína;1702109;Tocantins
2019;0.75;Araguaína;1702109;Tocantins
2020;0.15;Araguaína;1702109;Tocantins
2021;1.0;Araguaína;1702109;Tocantins
2022;1.71;Araguaína;1702109;Tocantins
2023;0.77;Araguaína;1702109;Tocantins
2024;0.78;Araguaína;1702109;Tocantins
2007;1461.28;Arapoema;1702307;Tocantins
2008;0.0;Arapoema;1702307;Tocantins
2009;0.08;Arapoema;1702307;Tocantins
2010;0.26;Arapoema;1702307;Tocantins
2011;0.19;Arapoema;1702307;Tocantins
2012;0.48;Arapoema;1702307;Tocantins
2013;0.0;Arapoema;1702307;Tocantins
2014;1.31;Arapoema;1702307;Tocantins
2015;0.0;Arapoema;1702307;Tocantins
2016;2.08;Arapoema;1702307;Tocantins
2017;0.41;Arapoema;1702307;Tocantins
2018;0.19;Arapoema;1702307;Tocantins
2019;0.29;Arapoema;1702307;Tocantins
2020;0.07;Arapoema;1702307;Tocantins
2021;0.15;Arapoema;1702307;Tocantins
2022;0.27;Arapoema;1702307;Tocantins
2023;0.25;Arapoema;1702307;Tocantins
2024;0.72;Arapoema;1702307;Tocantins
2007;208.47;Augustinópolis;1702554;Tocantins
2008;0.25;Augustinópolis;1702554;Tocantins
2009;0.0;Augustinópolis;1702554;Tocantins
2010;0.19;Augustinópolis;1702554;Tocantins
2011;0.0;Augustinópolis;1702554;Tocantins
2012;0.08;Augustinópolis;1702554;Tocantins
2013;0.0;Augustinópolis;1702554;Tocantins
2014;0.49;Augustinópolis;1702554;Tocantins
2015;0.31;Augustinópolis;1702554;Tocantins
2016;0.0;Augustinópolis;1702554;Tocantins
2017;0.19;Augustinópolis;1702554;Tocantins
2018;0.0;Augustinópolis;1702554;Tocantins
2019;0.17;Augustinópolis;1702554;Tocantins
2020;0.1;Augustinópolis;1702554;Tocantins
2021;0.07;Augustinópolis;1702554;Tocantins
2022;0.4;Augustinópolis;1702554;Tocantins
2023;0.12;Augustinópolis;1702554;Tocantins
2024;0.0;Augustinópolis;1702554;Tocantins
2007;1191.41;Bandeirantes do Tocantins;1703057;Tocantins
2008;0.68;Bandeirantes do Tocantins;1703057;Tocantins
2009;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2010;0.27;Bandeirantes do Tocantins;1703057;Tocantins
2011;0.05;Bandeirantes do Tocantins;1703057;Tocantins
2012;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2013;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2014;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2015;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2016;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2017;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2018;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2019;0.22;Bandeirantes do Tocantins;1703057;Tocantins
2020;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2021;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2022;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2023;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2024;0.0;Bandeirantes do Tocantins;1703057;Tocantins
2007;890.01;Bernardo Sayão;1703206;Tocantins
2008;0.98;Bernardo Sayão;1703206;Tocantins
2009;0.35;Bernardo Sayão;1703206;Tocantins
2010;0.08;Bernardo Sayão;1703206;Tocantins
2011;0.0;Bernardo Sayão;1703206;Tocantins
2012;0.0;Bernardo Sayão;1703206;Tocantins
2013;0.0;Bernardo Sayão;1703206;Tocantins
2014;0.0;Bernardo Sayão;1703206;Tocantins
2015;0.0;Bernardo Sayão;1703206;Tocantins
2016;0.18;Bernardo Sayão;1703206;Tocantins
2017;0.0;Bernardo Sayão;1703206;Tocantins
2018;0.0;Bernardo Sayão;1703206;Tocantins
2019;0.0;Bernardo Sayão;1703206;Tocantins
2020;0.18;Bernardo Sayão;1703206;Tocantins
2021;0.0;Bernardo Sayão;1703206;Tocantins
2022;0.07;Bernardo Sayão;1703206;Tocantins
2023;0.08;Bernardo Sayão;1703206;Tocantins
2024;0.0;Bernardo Sayão;1703206;Tocantins
2007;49.98;Brasilândia do Tocantins;1703602;Tocantins
2008;0.0;Brasilândia do Tocantins;1703602;Tocantins
2009;0.0;Brasilândia do Tocantins;1703602;Tocantins
2010;0.0;Brasilândia do Tocantins;1703602;Tocantins
2011;0.0;Brasilândia do Tocantins;1703602;Tocantins
2012;0.0;Brasilândia do Tocantins;1703602;Tocantins
2013;0.0;Brasilândia do Tocantins;1703602;Tocantins
2014;0.0;Brasilândia do Tocantins;1703602;Tocantins
2015;0.0;Brasilândia do Tocantins;1703602;Tocantins
2016;0.0;Brasilândia do Tocantins;1703602;Tocantins
2017;0.0;Brasilândia do Tocantins;1703602;Tocantins
2018;0.0;Brasilândia do Tocantins;1703602;Tocantins
2019;0.0;Brasilândia do Tocantins;1703602;Tocantins
2020;0.0;Brasilândia do Tocantins;1703602;Tocantins
2021;0.0;Brasilândia do Tocantins;1703602;Tocantins
2022;0.0;Brasilândia do Tocantins;1703602;Tocantins
2023;0.0;Brasilândia do Tocantins;1703602;Tocantins
2024;0.0;Brasilândia do Tocantins;1703602;Tocantins
2007;213.03;Buriti do Tocantins;1703800;Tocantins
2008;0.08;Buriti do Tocantins;1703800;Tocantins
2009;0.0;Buriti do Tocantins;1703800;Tocantins
2010;0.0;Buriti do Tocantins;1703800;Tocantins
2011;0.0;Buriti do Tocantins;1703800;Tocantins
2012;0.0;Buriti do Tocantins;1703800;Tocantins
2013;0.0;Buriti do Tocantins;1703800;Tocantins
2014;0.16;Buriti do Tocantins;1703800;Tocantins
2015;0.0;Buriti do Tocantins;1703800;Tocantins
2016;0.0;Buriti do Tocantins;1703800;Tocantins
2017;0.0;Buriti do Tocantins;1703800;Tocantins
2018;0.0;Buriti do Tocantins;1703800;Tocantins
2019;0.0;Buriti do Tocantins;1703800;Tocantins
2020;0.13;Buriti do Tocantins;1703800;Tocantins
2021;0.0;Buriti do Tocantins;1703800;Tocantins
2022;0.0;Buriti do Tocantins;1703800;Tocantins
2023;0.0;Buriti do Tocantins;1703800;Tocantins
2024;0.0;Buriti do Tocantins;1703800;Tocantins
2007;305.91;Carmolândia;1703883;Tocantins
2008;0.08;Carmolândia;1703883;Tocantins
2009;0.0;Carmolândia;1703883;Tocantins
2010;0.0;Carmolândia;1703883;Tocantins
2011;0.48;Carmolândia;1703883;Tocantins
2012;0.0;Carmolândia;1703883;Tocantins
2013;0.0;Carmolândia;1703883;Tocantins
2014;0.07;Carmolândia;1703883;Tocantins
2015;0.2;Carmolândia;1703883;Tocantins
2016;0.0;Carmolândia;1703883;Tocantins
2017;0.0;Carmolândia;1703883;Tocantins
2018;0.0;Carmolândia;1703883;Tocantins
2019;0.13;Carmolândia;1703883;Tocantins
2020;0.0;Carmolândia;1703883;Tocantins
2021;0.23;Carmolândia;1703883;Tocantins
2022;0.3;Carmolândia;1703883;Tocantins
2023;0.18;Carmolândia;1703883;Tocantins
2024;0.25;Carmolândia;1703883;Tocantins
2007;132.01;Carrasco Bonito;1703891;Tocantins
2008;0.32;Carrasco Bonito;1703891;Tocantins
2009;0.0;Carrasco Bonito;1703891;Tocantins
2010;0.0;Carrasco Bonito;1703891;Tocantins
2011;0.0;Carrasco Bonito;1703891;Tocantins
2012;0.0;Carrasco Bonito;1703891;Tocantins
2013;0.0;Carrasco Bonito;1703891;Tocantins
2014;0.0;Carrasco Bonito;1703891;Tocantins
2015;0.0;Carrasco Bonito;1703891;Tocantins
2016;0.0;Carrasco Bonito;1703891;Tocantins
2017;0.0;Carrasco Bonito;1703891;Tocantins
2018;0.0;Carrasco Bonito;1703891;Tocantins
2019;0.0;Carrasco Bonito;1703891;Tocantins
2020;0.0;Carrasco Bonito;1703891;Tocantins
2021;0.0;Carrasco Bonito;1703891;Tocantins
2022;0.1;Carrasco Bonito;1703891;Tocantins
2023;0.0;Carrasco Bonito;1703891;Tocantins
2024;0.0;Carrasco Bonito;1703891;Tocantins
2007;268.48;Colinas do Tocantins;1705508;Tocantins
2008;0.28;Colinas do Tocantins;1705508;Tocantins
2009;0.0;Colinas do Tocantins;1705508;Tocantins
2010;0.0;Colinas do Tocantins;1705508;Tocantins
2011;0.16;Colinas do Tocantins;1705508;Tocantins
2012;0.0;Colinas do Tocantins;1705508;Tocantins
2013;0.0;Colinas do Tocantins;1705508;Tocantins
2014;0.0;Colinas do Tocantins;1705508;Tocantins
2015;0.0;Colinas do Tocantins;1705508;Tocantins
2016;0.0;Colinas do Tocantins;1705508;Tocantins
2017;0.0;Colinas do Tocantins;1705508;Tocantins
2018;0.0;Colinas do Tocantins;1705508;Tocantins
2019;0.0;Colinas do Tocantins;1705508;Tocantins
2020;0.0;Colinas do Tocantins;1705508;Tocantins
2021;0.0;Colinas do Tocantins;1705508;Tocantins
2022;0.0;Colinas do Tocantins;1705508;Tocantins
2023;0.0;Colinas do Tocantins;1705508;Tocantins
2024;0.0;Colinas do Tocantins;1705508;Tocantins
2007;656.75;Colméia;1716703;Tocantins
2008;0.58;Colméia;1716703;Tocantins
2009;0.45;Colméia;1716703;Tocantins
2010;0.19;Colméia;1716703;Tocantins
2011;0.0;Colméia;1716703;Tocantins
2012;0.66;Colméia;1716703;Tocantins
2013;0.22;Colméia;1716703;Tocantins
2014;0.0;Colméia;1716703;Tocantins
2015;0.0;Colméia;1716703;Tocantins
2016;0.45;Colméia;1716703;Tocantins
2017;0.0;Colméia;1716703;Tocantins
2018;0.0;Colméia;1716703;Tocantins
2019;0.94;Colméia;1716703;Tocantins
2020;0.43;Colméia;1716703;Tocantins
2021;0.56;Colméia;1716703;Tocantins
2022;0.49;Colméia;1716703;Tocantins
2023;0.0;Colméia;1716703;Tocantins
2024;0.06;Colméia;1716703;Tocantins
2007;132.15;Couto Magalhães;1706001;Tocantins
2008;0.0;Couto Magalhães;1706001;Tocantins
2009;0.0;Couto Magalhães;1706001;Tocantins
2010;0.0;Couto Magalhães;1706001;Tocantins
2011;0.0;Couto Magalhães;1706001;Tocantins
2012;0.0;Couto Magalhães;1706001;Tocantins
2013;0.0;Couto Magalhães;1706001;Tocantins
2014;0.08;Couto Magalhães;1706001;Tocantins
2015;0.0;Couto Magalhães;1706001;Tocantins
2016;0.0;Couto Magalhães;1706001;Tocantins
2017;0.0;Couto Magalhães;1706001;Tocantins
2018;0.0;Couto Magalhães;1706001;Tocantins
2019;0.0;Couto Magalhães;1706001;Tocantins
2020;0.0;Couto Magalhães;1706001;Tocantins
2021;0.0;Couto Magalhães;1706001;Tocantins
2022;0.0;Couto Magalhães;1706001;Tocantins
2023;0.0;Couto Magalhães;1706001;Tocantins
